playerid,total_spent_usd
4560943,18943.29
4560980,5727.32
4561430,5689.94
4561442,35602.32
4561733,18425.78
4562495,3562.84
4562631,1882.98
4562640,4268.5599999999995
4562962,754.5
4562996,3009.24
4563204,6782.8
4563796,7916.42
4563822,1189.58
4563835,1829.36
4563856,6259.599999999999
4564070,2723.08
4564100,3808.4
4564183,2794.84
4564206,2223.06
4564385,12459.22
4564525,39.98
4564564,2383.0
4564774,7176.34
4564913,6567.78
4565294,13987.72
4565420,9437.05
4565472,639.78
4565569,5016.13
4565974,7327.599999999999
4566118,2180.74
4566248,12676.02
4566267,5686.9
4566561,17360.42
4566965,3540.9
4567261,2058.92
4567366,209.9
4567404,31111.63
4568143,8490.9
4568200,1869.52
4568296,4540.06
4568312,5989.32
4568355,1725.34
4568426,13592.789999999999
4568816,8296.02
4568972,103.94
4569029,39.98
4569631,1351.3
4569745,4434.38
4570429,3190.54
4570509,15158.76
4570579,17747.12
4571029,27160.239999999998
4572226,529.78
4572303,8091.0599999999995
4572349,2907.7
4572611,2065.3
4572732,1599.44
4572972,1283.58
4573083,369.86
4573175,11580.98
4573316,15224.18
4573689,119.94
4573717,2015.06
4574131,199.92
4574355,15665.0
4574410,6969.860000000001
4574469,11430.44
4574591,4569.44
4574626,7455.7
4574864,703.6999999999999
4574905,2779.08
4574918,8370.22
4575189,9157.55
4575264,9852.89
4575388,4026.6
4575425,12953.68
4575467,4264.71
4575557,12434.16
4575791,873.7199999999999
4576053,5273.84
4576072,2474.9
4576553,8318.2
4576651,4564.8
4576710,58832.32
4576920,29212.53
4576964,9955.86
4577086,749.68
4577115,12562.0
4577124,6837.18
4577326,3689.12
4577367,6056.88
4577395,3280.3599999999997
4577396,4825.86
4577460,3974.74
4577860,4956.0199999999995
4577873,3734.5
4578099,29368.96
4578244,7278.82
4578292,727.74
4578569,1569.42
4578781,5336.46
4578851,1789.02
4578874,2537.34
4578974,1981.32
4579258,1628.92
4580155,5763.18
4580226,2209.04
4580443,6465.82
4580490,4898.099999999999
4580618,811.68
4580686,2578.96
4580872,5869.18
4581023,6900.7
4581276,13577.18
4581364,11829.699999999999
4581438,6737.04
4581546,3049.86
4581565,12239.44
4581745,36563.99
4581779,729.68
4581833,10243.38
4582022,5693.46
4582184,10396.84
4582243,1555.6599999999999
4582539,1727.48
4582617,1405.5
4582764,21915.22
4582945,4062.44
4583029,14795.36
4583724,5185.46
4583748,10988.13
4584201,18240.35
4584207,8123.58
4584638,2766.62
4585124,11059.24
4585171,7499.78
4585244,9373.42
4585517,3498.86
4585528,21380.56
4585595,835.6
4585792,8321.7
4585882,9252.83
4585978,6110.44
4586045,4476.54
4586049,15043.789999999999
4586082,4548.84
4586505,3018.7999999999997
4586697,3908.48
4586774,7964.52
4586936,12543.58
4587185,8590.7
4587326,2094.34
4587535,22117.54
4587674,10301.32
4588154,1627.32
4588428,13757.84
4588538,789.6999999999999
4588816,3036.54
4589018,13142.029999999999
4589301,5492.56
4589786,2209.2
4589855,433.73999999999995
4589890,9190.06
4589961,2123.22
4590306,27142.05
4590371,6220.98
4590407,4655.76
4590583,10751.48
4590800,1315.6200000000001
4590853,7014.099999999999
4591112,2145.28
4591170,563.72
4591184,4476.28
4591302,729.8199999999999
4591459,1202.02
4591590,4917.82
4591912,3019.2599999999998
4592039,10732.69
4592158,359.91999999999996
4592338,7838.78
4592359,5492.28
4592535,2084.24
4592625,4205.04
4592922,4652.92
4593178,8091.58
4593190,22028.96
4593824,15324.83
4593902,9132.48
4594236,3322.7599999999998
4594434,10178.32
4594638,8445.44
4594777,8909.88
4594869,1259.52
4595129,1669.86
4595281,5028.64
4595672,11520.88
4595694,7098.76
4595966,8429.619999999999
4596141,1173.1399999999999
4596364,17121.36
4596445,8952.64
4596535,28665.48
4596582,10624.64
4596620,5270.8
4596679,9718.48
4596752,2767.92
4596935,5555.32
4597028,3648.92
4597088,10105.59
4597096,6197.96
4597183,18755.9
4597338,10379.32
4597340,7964.099999999999
4597406,391.86
4597409,1657.46
4597428,21952.76
4597529,6651.44
4597537,10099.6
4597656,9605.8
4597807,39.98
4597895,2325.62
4597905,17108.04
4598202,24194.38
4598225,3409.08
4598611,5490.16
4598634,4682.4
4598671,439.90000000000003
4598687,3586.4
4598781,5021.08
4599119,1917.36
4599136,7926.24
4599297,8146.2
4599413,119.96000000000001
4599888,19951.14
4600007,229.92000000000002
4600042,1359.22
4600211,4190.62
4600719,159.92
4600968,4287.88
4601178,9037.7
4601429,6572.68
4601515,235.89999999999998
4601673,14627.88
4601754,1291.36
4602033,9443.58
4602396,3120.7799999999997
4602839,2698.74
4602840,884.4
4602924,1229.6599999999999
4603169,7593.22
4603609,257.82
4603718,6242.16
4603991,1355.52
4604088,1769.22
4604134,15559.32
4604190,6035.54
4604992,16383.34
4604993,9820.52
4605061,5375.76
4605348,3597.78
4605504,4112.16
4605593,209.86
4605614,4623.53
4605710,2095.16
4606042,7629.099999999999
4606304,8848.2
4606365,1485.7
4606519,5069.42
4606759,33837.409999999996
4606916,19600.88
4607195,3532.42
4607385,7946.3
4607467,7109.75
4607518,16654.96
4607746,5529.78
4607822,1629.22
4608028,23945.5
4608264,3036.7
4608358,13546.94
4608401,6150.72
4608925,8831.32
4609225,8976.93
4609361,5284.22
4609480,4909.38
4609514,18543.329999999998
4609880,5476.52
4610072,9498.86
4610203,1883.24
4610304,2516.7599999999998
4610929,3972.76
4610945,11058.58
4610980,6451.7
4611134,1231.24
4611479,2561.34
4611808,399.84
4611827,1755.24
4612076,7596.4
4612108,6175.66
4612288,8233.78
4612759,6495.08
4612771,7816.47
4612812,7365.36
4612946,223.8
4613144,6535.7
4613337,4466.64
4613520,5823.9
4613855,3580.62
4613994,907.56
4614532,1809.58
4615005,4556.42
4615211,1745.1
4615318,28299.27
4615526,8710.16
4615742,0.0
4616115,12474.24
4616358,21550.75
4616666,1779.46
4617094,33357.7
4617219,8631.66
4617930,6181.5599999999995
4619262,3281.74
4619359,3236.8199999999997
4619370,3390.62
4619373,912.66
4619509,21730.92
4619673,2495.08
4619684,1823.4
4620923,4064.36
4620973,2071.4
4621088,5814.66
4621728,1783.32
4622338,10450.619999999999
4622458,48407.77
4622587,0.0
4622846,9890.03
4623259,4771.54
4623289,1105.6
4623303,10380.34
4623351,11160.84
4623451,899.54
4623800,11540.08
4623859,8468.8
4623930,12748.8
4624096,10194.06
4624370,7841.4
4624387,9422.42
4624417,8003.96
4624543,6348.5599999999995
4624800,36321.65
4624909,20142.11
4625016,9268.31
4625113,32262.07
4625141,1789.1799999999998
4625424,5761.74
4625440,6697.38
4625695,6750.14
4625885,5000.72
4625918,1372.58
4626947,31434.63
4627092,1525.22
4627232,5353.72
4627247,1976.96
4627355,4695.12
4627363,12667.86
4627521,7664.29
4627908,10115.96
4628316,1321.48
4628648,4400.32
4628727,28704.32
4628795,5261.9
4628800,7023.86
4628876,7645.11
4629113,14406.539999999999
4629138,14611.28
4629172,13407.02
4629293,2183.28
4629432,3738.36
4629588,3291.1
4629620,28306.73
4629760,5136.78
4629937,2653.2999999999997
4630057,1333.44
4630150,139.92
4630552,3206.36
4630619,6871.36
4630954,6071.72
4631061,6337.5
4631081,343.86
4631597,12933.24
4632298,1323.66
4632344,23041.75
4632348,4507.4
4632432,13509.06
4632601,42921.54
4633017,159.92
4633160,2930.42
4633380,22815.14
4633409,5712.06
4633457,6152.42
4633508,319.94
4633534,0.0
4634433,139.96
4634642,7607.639999999999
4634751,6934.43
4635036,2185.08
4635411,4845.46
4635519,27555.91
4635724,21757.46
4635877,7907.38
4636277,6499.54
4636329,127.91999999999999
4636533,4982.5
4636610,4651.68
4636647,8979.48
4636746,9329.14
4636831,3227.1
4636851,8099.18
4637145,2063.06
4637277,5417.78
4637304,11586.42
4637620,11117.8
4637644,32383.5
4637892,7141.88
4638108,15741.6
4638341,1668.94
4638464,7623.86
4638465,28226.88
4638469,19588.78
4638524,13361.26
4638655,7741.8
4638679,5291.58
4638703,919.4
4638780,10187.99
4639038,4078.42
4639956,139.96
4639998,5660.66
4640363,2599.14
4640784,7867.3
4641137,8775.84
4641344,7522.92
4641707,13568.88
4641748,3708.62
4641757,11018.1
4641782,4718.72
4641833,5625.96
4642159,6434.48
4642393,12697.6
4642615,0.0
4642676,8342.64
4642683,5055.94
4643144,3302.54
4643531,1207.58
4643658,3598.86
4643700,10409.66
4643947,6469.36
4644173,2404.0
4644189,1159.62
4644444,7894.05
4644468,789.26
4644500,2301.42
4644582,11327.1
4645174,16503.579999999998
4645333,1825.32
4645433,7878.88
4645527,6267.45
4645699,12192.28
4645806,3241.0
4645821,9150.94
4646023,31513.32
4646334,6164.78
4646499,89.92
4646627,6202.7
4647209,26801.79
4647431,2497.02
4647474,13452.08
4647487,11519.68
4647489,16906.43
4648053,679.72
4648218,4544.94
4648252,16800.76
4648524,2589.06
4648771,7445.86
4649090,17492.7
4649129,3400.2
4649393,4035.24
4649415,19277.52
4649857,3594.68
4649966,10018.27
4650015,2327.14
4650284,1307.82
4650624,10102.48
4650726,423.7
4650777,16800.0
4651552,681.54
4651745,2021.3799999999999
4651856,9874.16
4651963,27882.67
4651976,9873.27
4652037,6673.75
4652272,15788.64
4652459,3722.04
4652552,10047.5
4652602,3191.08
4652805,43967.99
4652896,26101.149999999998
4653108,6108.2
4653198,759.72
4653219,14080.88
4653686,23528.87
4653707,39.98
4654096,11359.66
4654176,1333.6
4654493,1571.0
4654534,87.96000000000001
4654658,3928.46
4654693,10313.56
4654744,599.82
4654784,2794.84
4654952,2163.26
4655078,17626.86
4655092,5324.78
4655632,3039.2
4655727,1827.4
4656172,23290.42
4656191,19657.43
4656249,8237.44
4656257,13135.48
4656403,2593.04
4656531,9318.86
4656556,6967.46
4656691,1627.24
4656739,4857.66
4656921,159.92000000000002
4656932,2661.32
4657211,17693.04
4657360,559.72
4657471,1779.06
4657612,3747.82
4657657,8095.4
4657997,1099.28
4658000,6817.04
4658373,16129.9
4658736,2283.1
4658873,5910.25
4658933,1835.26
4659051,681.8
4659259,4199.98
4659260,4454.16
4659294,10592.35
4659491,3438.62
4659608,3998.0699999999997
4659912,2068.86
4660098,16808.44
4660701,12745.6
4660771,1603.98
4660794,1809.3
4660945,849.72
4660990,5356.54
4661275,11875.289999999999
4661558,7893.37
4661736,2505.8
4661819,7632.38
4661956,6715.0
4661977,18026.579999999998
4662081,209.88
4662173,6654.46
4662558,854.36
4662590,3447.58
4662688,2459.0
4662690,13982.32
4663346,39.98
4663365,3916.96
4663808,2498.98
4663839,5346.14
4664054,11846.55
4664209,12600.3
4664297,6053.16
4664572,139.96
4664655,3845.08
4664843,6709.93
4664991,18010.0
4665693,6829.0199999999995
4665966,16987.02
4665972,6325.62
4666071,1705.8
4666521,1209.66
4666678,11492.24
4667016,9717.32
4667181,8308.42
4667310,21770.239999999998
4667420,2473.4
4667653,6509.23
4667664,11129.94
4667745,1319.58
4667852,4612.92
4667881,13964.71
4667993,3516.24
4668066,193.88
4668290,3428.64
4668353,659.76
4668408,3134.66
4668658,7688.5199999999995
4668757,3945.7599999999998
4669010,3402.96
4669050,139.92
4669552,8128.599999999999
4669909,8324.87
4670031,28164.38
4670420,15457.83
4670638,2974.54
4670984,2991.16
4671642,971.52
4671688,1699.36
4671951,3986.44
4672164,1459.18
4672216,11091.98
4672281,10384.88
4672497,5765.66
4672822,5918.42
4673491,3049.14
4673508,9025.31
4673740,8048.0199999999995
4673822,1986.8799999999999
4674028,15725.69
4674067,12858.82
4674160,10625.02
4674425,859.8
4674560,8037.23
4674606,649.84
4674921,0.0
4674933,22444.72
4675217,7749.42
4675219,2639.06
4675638,8759.24
4675664,16755.56
4676042,12436.72
4676305,6893.5599999999995
4676475,6153.54
4676618,2527.24
4676859,4854.04
4677050,2966.88
4677142,30031.92
4677148,41129.0
4677686,9541.68
4677766,4225.68
4677818,1679.48
4678013,9099.02
4678052,12793.46
4678090,8414.76
4678147,11212.36
4678282,1427.92
4678659,2269.3
4678813,3202.46
4678818,3364.58
4679059,1509.44
4679351,13016.22
4679556,259.91999999999996
4680044,22329.63
4680102,29507.34
4680230,4856.48
4680273,5668.12
4680926,4573.78
4681013,7878.7
4681089,5465.84
4681099,3335.6
4681195,2325.18
4681402,14516.619999999999
4681624,10566.92
4681774,6029.34
4681803,579.76
4681898,7100.24
4681913,8399.74
4681918,10350.7
4681928,6357.62
4682012,4352.26
4682488,1494.48
4682615,3010.54
4683219,1047.6
4683353,2426.88
4683542,4262.72
4683576,1641.3799999999999
4683725,15299.98
4683733,9330.039999999999
4683736,9788.02
4683741,10330.24
4684015,7720.04
4684104,915.68
4684230,16976.52
4684516,3909.74
4684550,2165.16
4684776,2636.58
4684864,7235.72
4684943,41984.56
4685043,2339.12
4685210,159.96
4685252,6075.88
4685325,2789.1
4685528,69789.68
4685534,52736.659999999996
4685579,6201.96
4685613,3022.88
4686119,4828.5
4686396,19.98
4686482,8398.56
4686549,13187.6
4686567,15046.73
4686592,7231.96
4686653,9240.31
4686709,5530.76
4686891,689.84
4686996,4509.92
4687095,7757.62
4687277,4929.98
4687404,6544.1
4687714,18980.239999999998
4688065,12766.98
4688072,389.86
4688131,6403.08
4688199,4501.94
4688241,1583.32
4688690,5061.66
4688707,4926.48
4688806,3338.6
4688839,10346.08
4688864,4297.66
4689041,2052.88
4689126,13846.119999999999
4689263,11756.88
4689656,4210.4
4689729,15138.51
4690012,5335.4
4690183,9331.66
4690372,23893.87
4690429,5426.1
4690619,12940.26
4691084,15867.72
4691947,4014.04
4692004,399.82
4692307,3762.84
4692349,23469.59
4692530,15855.52
4692629,443.8
4692641,27365.88
4692790,1859.26
4692854,23937.54
4693114,6040.39
4693309,7364.42
4693623,1193.44
4693758,1075.44
4693860,7368.48
4694666,1813.28
4694846,1653.56
4694973,15275.76
4695127,943.72
4695324,219.89999999999998
4695509,43848.62
4695544,2293.04
4695553,4214.44
4695922,4161.64
4696321,4718.24
4696520,622.52
4696547,9305.86
4696602,1602.58
4696770,14053.52
4696846,4032.5
4696959,3303.04
4697080,289.9
4697387,529.8
4697753,9008.42
4697854,12240.84
4697877,259.92
4698130,5215.5
4698378,7779.16
4698489,239.94
4698504,19991.72
4698561,3302.64
4698705,8260.53
4699259,7034.79
4699582,5664.88
4699711,2554.92
4699841,6829.34
4699977,3698.4
4700423,1833.3799999999999
4700425,0.0
4700725,12505.84
4700791,69.96
4700804,3759.54
4700850,39744.159999999996
4700858,53487.14
4700860,40271.18
4700886,601.74
4700911,2584.8
4701151,3624.17
4701385,138.9
4701499,6296.74
4701650,3801.3599999999997
4701714,11255.49
4701837,16779.04
4701935,15240.99
4701965,8515.48
4701990,10744.66
4702008,309.88
4702023,19867.81
4702335,28127.719999999998
4702391,3471.0
4702460,3388.42
4702643,6267.54
4703567,18844.96
4703759,7069.74
4703913,10809.539999999999
4704056,9490.76
4704501,160.95999999999998
4704528,1837.26
4704908,9488.8
4704932,8739.14
4705511,15202.38
4705516,7145.46
4705522,10378.52
4705751,1929.3
4705784,5128.0199999999995
4706105,4400.3
4706114,9073.96
4706836,1409.52
4706976,1019.8
4707136,7902.9
4707227,1975.08
4707622,639.86
4707848,8457.98
4707916,0.0
4708192,11070.32
4708414,4354.26
4708553,6347.16
4708595,219.94
4708600,8918.94
4708796,4601.72
4708948,3535.42
4709580,7659.76
4709656,12849.14
4709980,759.74
4710404,439.82
4710444,4228.87
4710566,11661.42
4710640,8372.1
4710714,7871.4
4710750,1179.62
4710857,2649.34
4711008,603.76
4711105,26055.87
4711128,399.8
4711183,739.82
4711287,1508.42
4711375,27789.66
4711708,3630.58
4711787,1105.3799999999999
4712150,12377.84
4712165,4052.94
4712293,467.76
4712415,1431.3799999999999
4712621,3782.52
4712975,4517.88
4713012,12353.82
4713282,22708.98
4713470,1039.5
4713548,8584.539999999999
4713794,9042.56
4713803,1745.42
4713836,1563.34
4713874,39.98
4714679,6367.26
4714783,769.74
4714996,9810.3
4715542,5283.5
4715596,10820.4
4715603,1579.1
4715670,33599.01
4715728,1332.46
4716013,9753.8
4716220,7879.86
4716228,889.74
4716493,13933.56
4716720,261.9
4716735,5640.08
4716796,2325.5
4716850,21252.66
4716853,7877.389999999999
4716902,14975.22
4717080,487.76
4717182,11546.4
4717415,329.88
4717684,2956.7999999999997
4717868,5553.74
4717997,10768.1
4718097,1815.36
4718154,63.959999999999994
4718456,869.26
4718509,2202.92
4718545,13851.83
4719140,5378.82
4719165,5343.5199999999995
4719314,879.62
4719466,329.9
4719538,12027.82
4720345,6961.88
4721027,339.88
4721087,13485.43
4721661,2761.52
4721766,2376.86
4721892,1315.58
4722233,6529.3
4722342,39.98
4722399,12814.199999999999
4722770,1513.08
4722924,2870.46
4723025,729.3
4723130,4780.5
4723527,5816.8
4723582,11574.3
4723630,1139.76
4723746,3424.72
4723909,3045.2799999999997
4723940,790.78
4724140,4707.54
4724185,30619.26
4724254,569.78
4724475,2959.48
4724699,10085.199999999999
4724772,4272.3
4724855,3414.7999999999997
4724938,2860.98
4725220,17777.18
4725295,1201.56
4725592,19471.16
4725760,8773.44
4725818,6714.05
4725870,1909.36
4725895,781.6
4726057,3170.44
4726367,11718.1
4726482,5470.32
4726691,1747.22
4726808,11936.56
4726841,4528.26
4727219,3224.86
4727333,8640.64
4727367,3634.54
4727481,2109.1
4727697,6956.59
4727874,159.92
4727966,3198.24
4728531,6965.48
4729107,4663.94
4729423,4023.04
4729712,3754.92
4729716,7602.76
4730149,4228.0599999999995
4730150,601.82
4730429,351.82
4730524,383.82
4731029,2369.22
4731144,3682.3799999999997
4731190,3995.8599999999997
4731341,2580.24
4731545,5039.9
4731623,6346.98
4731859,11347.85
4731971,10388.9
4732274,13016.46
4732493,689.74
4733533,2894.84
4733676,21173.4
4733869,10601.02
4733901,2554.12
4733918,979.56
4733932,3392.52
4734103,79.96
4734108,7283.7
4734260,10462.76
4734461,3621.32
4734890,4575.14
4734942,4850.26
4735287,21021.77
4735303,8839.25
4735508,4880.0
4735637,14529.08
4735684,7011.78
4735744,8656.94
4735779,993.64
4736046,2560.84
4736168,5374.04
4736868,7079.26
